date.time.pre,ppf1.ch5.hlv,ppf2.ch6.hlv,ppf3.ch6.llv,ppf4.ch4.llv,ppf5.ch5.llv,ppf6.ch4.hlv,ppf7.ch3.hlv,ppf8.ch3.llv
7/5/2024 22:05,5.129533,76.943,139.3523,54.71502,157.3057,56.42487,46.1658,165
7/5/2024 22:10,0,0,0,275.2865,0,41.89142,0,0
7/5/2024 22:15,0,0,0,0,0,0,0,0
7/5/2024 22:20,0,0,0,0,0,0,0,0
7/5/2024 22:25,0,0,0,0,0,0,0,0
7/5/2024 22:30,0,0,0,0,0,0,0,0
7/5/2024 22:35,0,0,0,0,0,0,0,0
7/5/2024 22:40,0,0,0,0,0,0,0,0
7/5/2024 22:45,0,0,0,0,0,0,0,0
7/5/2024 22:50,0,0,0,0,0,0,0,0
7/5/2024 22:55,0,0,0,0,0,0,0,0
7/5/2024 23:00,0,0,0,0,0,0,0,0
7/5/2024 23:05,0,0,0,0,0,0,0,0
7/5/2024 23:10,0,0,0,0,0,0,0,0
7/5/2024 23:15,0,0,0,0,0,0,0,0
7/5/2024 23:20,0,0,0,0,0,0,0,0
7/5/2024 23:25,0,0,0,0,0,0,0,0
7/5/2024 23:30,0,0,0,0,0,0,0,0
7/5/2024 23:35,0,0,0,0,0,0,0,0
7/5/2024 23:40,0,0,0,0,0,0,0,0
7/5/2024 23:45,0,0,0,0,0,0,0,0
7/5/2024 23:50,0,0,0,0,0,0,0,0
7/5/2024 23:55,0,0,0,0,0,0,0,0
7/6/2024 0:00,0,0,0,0,0,0,0,0
7/6/2024 0:05,0,0,0,0,0,0,0,0
7/6/2024 0:10,0,0,0,0,0,0,0,0
7/6/2024 0:15,0,0,0,0,0,0,0,0
7/6/2024 0:20,0,0,0,0,0,0,0,0
7/6/2024 0:25,0,0,0,0,0,0,0,0
7/6/2024 0:30,0,0,0,0,0,0,0,0
7/6/2024 0:35,0,0,0,0,0,0,0,0
7/6/2024 0:40,0,0,0,0,0,0,0,0
7/6/2024 0:45,0,0,0,0,0,0,0,0
7/6/2024 0:50,0,0,0,0,0,0,0,0
7/6/2024 0:55,0,0,0,0,0,0,0,0
7/6/2024 1:00,0,0,0,0,0,0,0,0
7/6/2024 1:05,0,0,0,0,0,0,0,0
7/6/2024 1:10,0,0,0,0,0,0,0,0
7/6/2024 1:15,0,0,0,0,0,0,0,0
7/6/2024 1:20,0,0,0,0,0,0,0,0
7/6/2024 1:25,0,0,0,0,0,0,0,0
7/6/2024 1:30,0,0,0,0,0,0,0,0
7/6/2024 1:35,0,0,0,0,0,0,0,0
7/6/2024 1:40,0,0,0,0,0,0,0,0
7/6/2024 1:45,0,0,0,0,0,0,0,0
7/6/2024 1:50,0,0,0,0,0,0,0,0
7/6/2024 1:55,0,0,0,0,0,0,0,0
7/6/2024 2:00,0,0,0,0,0,0,0,0
7/6/2024 2:05,0,0,0,0,0,0,0,0
7/6/2024 2:10,0,0,0,0,0,0,0,0
7/6/2024 2:15,0,0,0,0,0,0,0,0
7/6/2024 2:20,0,0,0,0,0,0,0,0
7/6/2024 2:25,0,0,0,0,0,0,0,0
7/6/2024 2:30,0,0,0,0,0,0,0,0
7/6/2024 2:35,0,0,0,0,0,0,0,0
7/6/2024 2:40,0,0,0,0,0,0,0,0
7/6/2024 2:45,0,0,0,0,0,0,0,0
7/6/2024 2:50,0,0,0,0,0,0,0,0
7/6/2024 2:55,0,0,0,0,0,0,0,0
7/6/2024 3:00,0,0,0,0,0,0,0,0
7/6/2024 3:05,0,0,0,0,0,0,0,0
7/6/2024 3:10,0,0,0,0,0,0,0,0
7/6/2024 3:15,0,0,0,0,0,0,0,0
7/6/2024 3:20,0,0,0,0,0,0,0,0
7/6/2024 3:25,0,0,0,0,0,0,0,0
7/6/2024 3:30,0,0,0,0,0,0,0,0
7/6/2024 3:35,0,0,0,0,0,0,0,0
7/6/2024 3:40,0,0,0,0,0,0,0,0
7/6/2024 3:45,0,0,0,0,0,0,0,0
7/6/2024 3:50,0,0,0,0,0,0,0,0
7/6/2024 3:55,0,0,0,0,0,0,0,0
7/6/2024 4:00,0,0,0,0,0,0,0,0
7/6/2024 4:05,0,0,0,0,0,0,0,0
7/6/2024 4:10,0,0,0,0,0,0,0,0
7/6/2024 4:15,0,0,0,0,0,0,0,0
7/6/2024 4:20,0,0,0,0,0,0,0,0
7/6/2024 4:25,0,0,0,0,0,0,0,0
7/6/2024 4:30,0,0,0,0,0,0,0,0
7/6/2024 4:35,0,0,0,0,0,0,0,0
7/6/2024 4:40,0,0,0,0,0,0,0,0
7/6/2024 4:45,0,0,0,0,0,0,0,0
7/6/2024 4:50,0,0,0,0,0,0,0,0
7/6/2024 4:55,0,0,0,0,0,0,0,0
7/6/2024 5:00,0,0,0,0,0,0,0,0
7/6/2024 5:05,0,0,0,0,0,0,0,0
7/6/2024 5:10,0,0,0,0,0,0,0,0
7/6/2024 5:15,0,0,0,0,0,0,0,0
7/6/2024 5:20,0,0,0,0,0,0,0,0
7/6/2024 5:25,0,0,0,0,0,0,0,0
7/6/2024 5:30,0,0,0,0,0,0,0,0
7/6/2024 5:35,0,0,0,0,0,0,0,0
7/6/2024 5:40,0,0,0,0,0,0,0,0
7/6/2024 5:45,0,0,0,0,0,0,0,0
7/6/2024 5:50,0,0,0,0,0,0,0,0
7/6/2024 5:55,0,0,0,0,0,0,0,0
7/6/2024 6:00,0,0,0,0,0,0,0,0
7/6/2024 6:05,0,0,0,0,0,0,0,0
7/6/2024 6:10,75.23634,68.39667,236.8235,0,109.4347,0,47.02271,193.2206
7/6/2024 6:15,2.564894,150.4738,135.0844,28.21383,186.3823,149.6188,84.64149,42.74823
7/6/2024 6:20,76.9463,47.8777,122.2591,108.5798,153.8926,103.45,115.4194,162.4422
7/6/2024 6:25,150.4754,29.06912,99.17699,177.8346,126.5362,54.71834,95.7571,123.1163
7/6/2024 6:30,70.96249,76.0923,136.7952,27.35903,38.47364,50.44321,44.45842,144.4899
7/6/2024 6:35,74.38126,149.6175,119.694,205.1897,137.6481,75.23621,85.4957,236.8231
7/6/2024 6:40,46.16855,72.67271,117.9863,102.5968,103.4518,146.2004,76.94759,67.54288
7/6/2024 6:45,76.08941,76.08941,80.36409,165.0029,158.1634,148.7591,18.80862,300.9379
7/6/2024 6:50,118.8284,80.35876,269.2874,107.7149,238.5116,140.2004,87.19781,68.39043
7/6/2024 6:55,32.48661,1.709821,100.0246,159.8683,279.5558,47.875,113.7031,267.5871
7/6/2024 7:00,148.7515,86.34428,102.5873,105.152,216.2882,74.37577,140.2026,111.9911
7/6/2024 7:05,2.564742,74.37753,117.1232,160.7238,145.3354,73.52261,85.49141,182.0967
7/6/2024 7:10,150.4615,76.94054,84.63459,116.2657,111.9912,66.68179,1.70979,163.2849
7/6/2024 7:15,19.66326,148.7568,269.3011,135.078,140.2076,24.7928,87.20227,118.8345
7/6/2024 7:20,128.244,74.38153,46.16784,135.9387,83.78609,1.70992,78.65633,134.2287
7/6/2024 7:25,75.23883,75.23883,196.6469,108.5833,30.77952,28.21456,170.9973,161.5925
7/6/2024 7:30,56.42805,150.4748,125.6807,118.8409,95.75669,70.96255,85.49705,171.8491
7/6/2024 7:35,76.09042,74.38052,102.5938,138.5016,138.5016,75.23547,22.22866,106.8686
7/6/2024 7:40,76.08948,76.08948,103.4475,103.4475,113.7067,75.23454,86.34873,319.7468
7/6/2024 7:45,75.23598,147.0522,98.31975,137.6477,112.854,41.89277,169.281,66.68644
7/6/2024 7:50,75.23312,4.274609,269.3004,128.2383,132.5129,147.9015,62.40929,161.5802
7/6/2024 7:55,75.23441,98.3177,130.8053,114.5615,141.9194,144.4843,0.8549365,127.3855
7/6/2024 8:00,47.87489,74.37706,135.0756,117.9774,149.609,46.16507,65.82797,114.5578
7/6/2024 8:05,71.81359,76.08821,236.8139,181.2438,171.8397,72.66852,157.306,322.3062
7/6/2024 8:10,427.4617,206.0365,348.8087,67.53895,377.0212,46.16587,107.7204,496.7105
7/6/2024 8:15,104.2996,159.869,244.5056,500.98,432.5868,108.5742,214.5836,272.7178
7/6/2024 8:20,393.2717,408.6606,474.4909,249.642,456.5372,181.247,418.0649,565.9693
7/6/2024 8:25,105.1619,123.9714,244.5229,507.0003,482.206,180.3998,197.4993,310.356
7/6/2024 8:30,338.5683,247.0865,381.3168,237.6818,490.7531,257.3461,106.8713,564.2805
7/6/2024 8:35,148.7652,209.4683,496.7391,508.7087,489.8993,355.6686,254.7819,521.5333
7/6/2024 8:40,256.4919,185.5291,249.6521,314.63,462.5403,271.0264,273.5913,312.9201
7/6/2024 8:45,193.2227,326.5977,304.3685,323.1778,424.9189,165.8637,106.016,599.3324
7/6/2024 8:50,199.1999,108.5768,471.9243,509.5415,358.2179,93.18795,375.3166,554.853
7/6/2024 8:55,363.3398,346.2415,461.6553,268.444,258.185,165.854,117.9786,310.335
7/6/2024 9:00,119.6872,123.1068,239.3744,437.7132,253.9078,256.4726,343.6732,316.3162
7/6/2024 9:05,224.846,320.598,239.3798,519.7961,271.0121,277.8516,114.5603,581.351
7/6/2024 9:10,253.9057,147.8979,458.2271,269.2939,271.0037,175.2548,366.7527,600.9957
7/6/2024 9:15,107.7126,291.5078,471.0288,423.1566,255.6037,94.88966,106.8577,304.3308
7/6/2024 9:20,389.8345,170.1251,359.0581,516.3597,235.9525,182.0937,372.7365,311.1837
7/6/2024 9:25,147.9087,282.993,261.6189,269.3136,254.7792,359.9398,107.7254,425.772
7/6/2024 9:30,253.9251,160.7337,348.8264,516.3998,269.3145,215.4516,340.2767,556.5833
7/6/2024 9:35,206.8985,324.027,471.0789,377.8891,270.165,148.7618,163.296,496.7275
7/6/2024 9:40,187.2404,107.7273,327.4569,237.6841,266.7534,91.48274,263.3335,309.5024
7/6/2024 9:45,224.0031,425.7769,262.4769,483.9151,259.912,182.1094,202.6288,367.6387
7/6/2024 9:50,197.4982,103.4515,489.0433,266.7509,258.2012,270.1707,201.7731,555.731
7/6/2024 9:55,303.5152,332.5843,501.0139,463.3951,265.0415,291.5456,235.9724,506.1437
7/6/2024 10:00,103.4494,140.2125,241.0971,498.4383,307.7835,183.8151,218.0133,301.7988
7/6/2024 10:05,375.309,294.9467,246.2164,268.4442,342.8221,89.76638,256.4754,267.5893
7/6/2024 10:10,402.6733,304.3561,475.3426,506.9751,406.0931,180.3908,502.7005,554.8514
7/6/2024 10:15,289.8112,546.2814,479.5992,344.5249,497.5521,473.6149,389.8346,547.9912
7/6/2024 10:20,542.0107,300.9271,251.3425,254.7622,509.5243,377.8687,435.1474,435.1474
7/6/2024 10:25,299.2079,575.3339,243.6407,484.7167,488.9911,261.5931,445.3922,306.0469
7/6/2024 10:30,531.7474,262.4541,503.5357,268.4384,507.8102,226.5483,423.1751,370.1714
7/6/2024 10:35,536.0054,583.8783,503.5202,514.6336,448.8083,460.7766,426.5817,546.2639
7/6/2024 10:40,299.2002,263.2962,227.3922,302.6196,305.1842,462.478,414.606,563.3512
7/6/2024 10:45,543.7255,583.0515,244.5055,316.3183,235.9563,436.0063,489.8659,263.3136
7/6/2024 10:50,318.0492,281.2855,445.4399,518.9674,271.8808,227.4223,315.4843,291.5451
7/6/2024 10:55,347.9714,560.858,469.3766,267.6045,271.8794,254.78,592.4918,565.1329
7/6/2024 11:00,562.5775,287.2737,373.6267,483.9193,246.2345,339.4275,306.9382,566.8524
7/6/2024 11:05,299.2458,562.582,261.6263,241.1066,269.3212,462.5484,554.8871,290.6959
7/6/2024 11:10,559.1428,294.9606,235.1135,353.0978,393.2809,486.4713,308.64,303.5102
7/6/2024 11:15,491.6052,543.7581,476.2158,518.1091,507.8495,236.8255,584.7964,519.8191
7/6/2024 11:20,298.3798,301.7996,471.081,269.3112,489.0351,258.1968,277.8608,555.7217
7/6/2024 11:25,544.6019,543.7469,476.2061,514.6787,487.3204,391.5662,538.6172,447.9928
7/6/2024 11:30,342.8274,302.6456,247.93,330.0034,516.3784,472.7769,402.6726,310.34
7/6/2024 11:35,284.696,546.3085,261.6125,264.1773,451.4098,471.0735,405.2429,361.6408
7/6/2024 11:40,540.3017,265.0214,260.7469,486.4425,281.2646,235.0996,477.8934,564.2391
7/6/2024 11:45,261.5933,502.6695,501.8146,268.4323,264.158,255.6091,365.0338,562.5111
7/6/2024 11:50,379.5718,458.2219,485.5784,518.0643,271.0006,412.0577,512.08,288.0984
7/6/2024 11:55,569.3713,314.6076,300.0741,307.7683,243.6499,473.6212,301.7839,270.1522
7/6/2024 12:00,300.9236,575.3454,261.5984,319.7313,285.5355,495.84,591.5884,586.459
7/6/2024 12:05,577.0731,268.4458,282.9795,512.9538,383.8604,264.1712,302.6427,582.2026
7/6/2024 12:10,821.6076,830.1571,499.2912,268.4545,489.8867,263.3248,852.3858,298.3778
7/6/2024 12:15,819.8592,826.6984,491.5735,483.0244,508.6718,723.2543,844.6516,288.1048
7/6/2024 12:20,817.3438,826.7484,318.0459,234.2596,490.7483,718.1682,841.2828,559.1453
7/6/2024 12:25,817.3607,825.9105,261.6238,392.4357,448.0094,714.7631,841.3001,573.6915
7/6/2024 12:30,815.647,824.1968,257.3477,517.2604,260.7676,711.3399,841.2963,262.4776
7/6/2024 12:35,813.9041,824.1634,248.7879,268.4516,241.9484,707.8914,839.5524,270.1615
7/6/2024 12:40,813.887,820.7263,312.047,431.7362,507.8244,707.0215,839.5346,588.1872
7/6/2024 12:45,813.8813,819.8657,325.7235,496.7069,470.2045,703.5969,841.2386,580.4888
7/6/2024 12:50,815.5631,818.9827,276.9837,237.6589,271.8544,701.0081,841.2098,267.5799
7/6/2024 12:55,815.6025,819.8771,228.2661,267.5928,449.6927,701.0419,841.2504,281.2717
7/6/2024 13:00,817.2751,819.8398,261.5964,483.013,519.7733,701.0101,840.3572,527.4673
7/6/2024 13:05,818.1168,819.8266,260.7373,332.547,266.7215,700.9987,841.1985,540.282
7/6/2024 13:10,818.1051,819.8148,259.0239,253.0398,361.6076,697.5692,841.1864,338.5262
7/6/2024 13:15,819.8173,819.8173,241.9273,486.4192,488.1289,700.1359,841.1889,299.2034
7/6/2024 13:20,820.7067,819.8519,227.4042,373.5926,271.0042,701.0203,841.2244,525.7653
7/6/2024 13:25,820.7057,819.8508,236.8078,263.3098,248.7764,701.0195,841.2234,544.5724
7/6/2024 13:30,819.8215,819.8215,235.0896,494.1156,519.7617,701.8493,841.1934,264.1552
7/6/2024 13:35,820.6993,819.8444,229.1119,377.8636,524.0507,701.8689,841.2168,270.1469
7/6/2024 13:40,820.7503,819.8953,229.1261,257.3394,240.2404,698.4927,841.269,539.4724
7/6/2024 13:45,819.8837,820.7386,240.237,493.2982,244.5117,702.7575,841.2571,441.147
7/6/2024 13:50,819.9258,820.7808,249.6542,389.8709,506.1482,701.0836,841.3004,300.098
7/6/2024 13:55,819.9,820.7549,252.2112,268.4553,483.9034,701.0615,841.2738,542.8952
7/6/2024 14:00,819.8917,820.7467,256.4833,515.5315,271.0174,697.6347,841.2654,577.9424
7/6/2024 14:05,819.0125,819.0125,255.6208,483.0293,331.7086,700.1787,840.3854,282.1233
7/6/2024 14:10,817.3248,819.8896,248.7882,268.4518,488.172,704.4724,840.4082,303.5045
7/6/2024 14:15,817.3435,819.0534,241.0992,445.4351,336,707.9084,839.5725,536.916
7/6/2024 14:20,817.2888,818.9987,230.8242,505.2487,266.7303,706.1512,839.5164,477.8917
7/6/2024 14:25,817.2768,818.9866,229.1111,257.3225,522.3391,710.4153,840.3588,299.2122
7/6/2024 14:30,817.3007,819.0106,226.553,338.5471,488.1576,710.4361,841.2384,422.329
7/6/2024 14:35,816.4257,818.9903,226.5474,483.0162,271.002,709.5637,841.2176,536.0198
7/6/2024 14:40,815.5374,818.102,228.2479,234.2319,454.7861,708.6798,841.1832,349.6382
7/6/2024 14:45,815.5204,818.9398,225.6786,307.7436,521.4544,709.5199,841.1658,296.6306
7/6/2024 14:50,815.5524,818.9719,242.785,482.1505,265.0118,710.4026,841.1987,507.7968
7/6/2024 14:55,814.6953,818.1147,269.2854,237.6551,318.0133,711.2555,841.1964,536.8611
7/6/2024 15:00,814.6882,818.1077,293.2194,335.1078,487.2742,710.3945,841.1891,300.9132
7/6/2024 15:05,815.5632,819.8376,312.0341,482.1569,381.2801,711.2669,841.2099,275.274
7/6/2024 15:10,816.4295,819.8491,338.5404,235.9524,271.0033,712.1317,841.2216,585.6065
7/6/2024 15:15,814.7432,819.8727,329.146,344.5346,412.0737,713.0071,841.2458,574.5093
7/6/2024 15:20,815.589,819.0087,323.1579,489.8663,488.1565,711.2894,841.2365,309.4792
7/6/2024 15:25,817.3223,818.1773,312.9079,262.4665,347.1055,711.3098,841.2607,400.1118
7/6/2024 15:30,816.5071,819.927,303.5183,395.0013,271.884,711.3444,841.3015,536.9282
7/6/2024 15:35,816.4701,819.0349,288.9706,509.5457,406.9526,712.1671,841.2634,291.5354
7/6/2024 15:40,817.3595,819.9244,277.868,266.7533,487.3378,712.1971,841.2989,268.4633
7/6/2024 15:45,817.327,819.0369,267.5977,418.9229,364.2064,711.3139,841.2655,550.5843
7/6/2024 15:50,817.3298,819.8946,292.392,502.7091,271.0183,713.8811,842.1232,478.7706
7/6/2024 15:55,817.2847,819.8494,307.7641,263.3093,414.6267,711.2771,841.2219,298.3602
7/6/2024 16:00,766.8511,817.2905,363.3352,342.8175,465.924,712.9919,841.228,474.4731
7/6/2024 16:05,818.0923,818.9471,452.2161,481.281,241.0679,718.0748,841.1733,542.8303
7/6/2024 16:10,358.1921,298.3509,499.2462,278.6888,260.7365,718.0939,545.4094,338.53
7/6/2024 16:15,297.4866,533.4242,465.0365,232.5182,488.1173,259.8733,280.3896,300.9059
7/6/2024 16:20,260.7461,577.916,462.5038,481.3117,510.3785,471.9078,590.7396,491.5706
7/6/2024 16:25,581.342,299.2202,489.0113,254.7646,300.93,476.1875,308.6242,532.6119
7/6/2024 16:30,542.8853,487.3144,468.5057,332.5707,259.0461,330.8608,556.5643,275.2899
7/6/2024 16:35,301.7824,554.8351,334.2689,510.3799,271.0058,265.0214,277.845,267.5861
7/6/2024 16:40,583.0502,301.784,229.9714,267.5876,270.1523,327.4314,453.9584,555.693
7/6/2024 16:45,435.1756,544.6108,259.9084,516.397,236.8244,476.2138,560.0001,495.0229
7/6/2024 16:50,262.4628,270.1572,235.1051,330.0021,264.1727,498.4229,297.5149,294.0952
7/6/2024 16:55,542.901,532.6414,440.3055,294.107,315.481,248.794,556.5804,453.9849
7/6/2024 17:00,299.2341,412.9431,466.8052,517.2476,361.6458,265.0359,284.6999,529.2169
7/6/2024 17:05,547.1805,326.5984,499.3022,267.6055,434.3246,296.6745,560.86,287.2698
7/6/2024 17:10,483.9108,583.9418,325.7421,486.4757,501.0101,505.2849,409.5287,279.5739
7/6/2024 17:15,288.9695,303.5035,241.0929,273.5807,509.5439,495.01,379.5931,530.9174
7/6/2024 17:20,544.5805,545.4354,260.7489,322.3027,489.866,300.075,541.1608,527.4822
7/6/2024 17:25,326.5702,294.0841,230.8218,517.2119,503.5336,265.8726,294.939,365.8954
7/6/2024 17:30,291.5191,547.1327,300.0681,268.437,483.8705,272.7115,579.6187,300.0681
7/6/2024 17:35,543.7104,468.4801,449.6725,483.0132,351.36,506.9502,285.5335,385.5557
7/6/2024 17:40,268.4382,274.4225,470.1943,235.0972,237.6619,478.7433,548.845,538.5862
7/6/2024 17:45,390.6669,544.5401,478.7166,455.6356,271.8426,419.7318,376.9893,541.9755
7/6/2024 17:50,553.9446,265.8592,389.8129,393.2323,268.4238,232.52,427.4264,257.3107
7/6/2024 17:55,300.0647,441.9756,235.0934,263.3047,259.8851,264.1595,487.2846,286.3865
7/6/2024 18:00,530.0079,569.3311,259.8749,518.04,347.9246,339.3761,372.7153,454.781
7/6/2024 18:05,506.1078,303.4937,239.3753,266.7325,441.9894,505.2529,468.4917,526.6257
7/6/2024 18:10,207.7493,368.4771,318.8908,482.1834,505.2667,477.0538,289.823,482.1834
7/6/2024 18:15,286.3928,104.2983,491.5697,267.5849,512.0873,281.2633,134.2199,288.9575
7/6/2024 18:20,106.8669,294.0977,469.3594,517.2358,517.2358,164.1476,360.7827,305.2119
7/6/2024 18:25,419.775,215.4446,495.0096,300.0835,508.6886,103.4476,106.0124,529.2072
7/6/2024 18:30,103.4493,190.6545,353.9506,335.9966,495.0178,107.7241,377.8893,535.2006
7/6/2024 18:35,348.8279,212.8876,260.766,500.1577,456.5542,176.1239,151.3298,286.4151
7/6/2024 18:40,136.7934,211.1749,232.5488,255.6327,421.4948,259.0526,263.3274,287.2662
7/6/2024 18:45,280.4205,245.3679,473.637,482.1864,408.6615,341.1212,203.4758,537.7575
7/6/2024 18:50,208.5996,169.2734,471.9138,248.7806,443.7015,192.3562,194.9209,558.2603
7/6/2024 18:55,208.6015,346.2442,500.9855,447.9802,489.0165,126.5288,211.1662,256.4772
7/6/2024 19:00,303.4882,105.1522,308.6175,460.789,525.7612,112.8463,206.8849,289.8098
7/6/2024 19:05,103.4406,355.6304,262.4484,243.6411,503.5248,172.6859,236.802,465.0552
7/6/2024 19:10,368.4609,140.2032,233.3871,482.1623,490.7112,304.3436,205.1754,528.3267
7/6/2024 19:15,163.2826,290.6602,475.3149,266.7234,491.5577,278.6918,294.0797,482.154
7/6/2024 19:20,227.3985,191.4935,472.7495,514.6387,490.7021,168.4117,140.2006,302.6281
7/6/2024 19:25,205.1801,243.6514,445.4118,302.6407,494.1421,103.445,372.7439,276.9932
7/6/2024 19:30,206.8804,215.4291,241.0755,341.951,504.3777,110.2792,106.8597,598.4142
7/6/2024 19:35,287.2494,218.8567,234.2451,494.9923,506.1061,170.1269,359.9167,604.4206
7/6/2024 19:40,127.3819,197.4846,465.9269,250.4892,512.9471,278.7012,162.4332,283.8307
7/6/2024 19:45,392.4086,196.6317,473.626,483.0302,518.9368,310.3362,253.9114,291.5279
7/6/2024 19:50,105.1528,191.4978,379.576,267.584,525.764,188.0782,193.2076,581.3325
7/6/2024 19:55,327.4465,189.7993,263.3251,510.4062,521.5205,131.6626,220.5775,574.5275
7/6/2024 20:00,199.2069,216.3062,229.9856,357.3754,500.1546,98.32098,280.4286,342.841
7/6/2024 20:05,191.5034,214.5865,468.4995,257.3328,465.0798,168.4204,142.7727,315.4677
7/6/2024 20:10,76.94337,75.23352,141.0629,487.308,230.8301,304.3538,171.8402,229.1203
7/6/2024 20:15,75.23609,74.38114,136.7929,116.274,218.8686,147.0524,46.1676,188.0902
7/6/2024 20:20,65.83034,37.61734,29.06794,263.3214,233.3985,54.71613,70.10503,138.5002
7/6/2024 20:25,52.14787,73.51994,134.2166,53.00275,259.0296,71.81018,85.4883,123.1032
7/6/2024 20:30,151.3162,117.1205,150.4613,146.1869,273.5661,11.96852,86.3443,199.1903
7/6/2024 20:35,0.8549048,53.0041,202.6124,137.6397,278.6989,75.23162,170.981,141.0593
7/6/2024 20:40,151.3071,150.4523,136.7748,135.92,279.5335,41.03244,75.22614,34.1937
7/6/2024 20:45,29.91892,28.20927,31.62857,158.9977,252.1738,148.7398,87.19228,135.0625
7/6/2024 20:50,123.0988,151.309,114.5503,59.8397,205.1647,111.1309,170.1157,182.9385
7/6/2024 20:55,64.11635,37.61493,267.5789,274.418,153.0244,62.40658,84.63358,32.48562
7/6/2024 21:00,129.944,87.19925,136.7831,27.35663,106.8618,74.37583,85.48946,194.916
7/6/2024 21:05,37.61537,75.23074,124.8146,273.5663,141.0576,52.14858,82.0699,162.43
7/6/2024 21:10,150.4696,76.08972,271.0162,26.50316,85.49407,0.8549407,137.6455,162.4387
7/6/2024 21:15,1.709908,57.28193,136.7927,274.4403,33.34321,22.22881,85.49541,194.9296
7/6/2024 21:20,147.0528,9.404538,135.0834,64.12185,123.9689,64.97681,0.854958,73.52639
7/6/2024 21:25,75.23738,145.3449,236.8268,163.2993,106.8713,76.09235,87.20697,326.5986
7/6/2024 21:30,72.67304,75.23798,76.94793,135.9413,176.9802,75.23798,70.96309,44.45881
7/6/2024 21:35,70.10486,76.94436,110.2869,106.0122,279.5645,75.23448,171.8424,253.9164
7/6/2024 21:40,76.94618,38.47309,194.9303,131.6635,197.4952,39.32805,86.35072,145.3428
7/6/2024 21:45,39.32633,65.82886,93.18631,114.5593,131.6577,131.6577,5.129521,122.2536
7/6/2024 21:50,76.09064,147.0516,135.9372,136.7922,115.4184,148.7615,88.05996,123.113
7/6/2024 21:55,65.82771,8.549053,266.7305,112.8475,140.2045,74.37677,172.6909,139.3496
7/6/2024 22:00,75.23109,150.4622,121.3956,135.074,124.8152,73.5213,47.01944,285.5362
7/6/2024 22:05,123.1037,20.51727,50.4383,137.6367,63.2616,74.37512,67.53603,33.34057
7/6/2024 22:10,0,0,0,122.25,0,32.48602,0,0
7/6/2024 22:15,0,0,0,0,0,0,0,0
7/6/2024 22:20,0,0,0,0,0,0,0,0
7/6/2024 22:25,0,0,0,0,0,0,0,0
7/6/2024 22:30,0,0,0,0,0,0,0,0
7/6/2024 22:35,0,0,0,0,0,0,0,0
7/6/2024 22:40,0,0,0,0,0,0,0,0
7/6/2024 22:45,0,0,0,0,0,0,0,0
7/6/2024 22:50,0,0,0,0,0,0,0,0
7/6/2024 22:55,0,0,0,0,0,0,0,0
7/6/2024 23:00,0,0,0,0,0,0,0,0
7/6/2024 23:05,0,0,0,0,0,0,0,0
7/6/2024 23:10,0,0,0,0,0,0,0,0
7/6/2024 23:15,0,0,0,0,0,0,0,0
7/6/2024 23:20,0,0,0,0,0,0,0,0
7/6/2024 23:25,0,0,0,0,0,0,0,0
7/6/2024 23:30,0,0,0,0,0,0,0,0
7/6/2024 23:35,0,0,0,0,0,0,0,0
7/6/2024 23:40,0,0,0,0,0,0,0,0
7/6/2024 23:45,0,0,0,0,0,0,0,0
7/6/2024 23:50,0,0,0,0,0,0,0,0
7/6/2024 23:55,0,0,0,0,0,0,0,0
7/7/2024 0:00,0,0,0,0,0,0,0,0
7/7/2024 0:05,0,0,0,0,0,0,0,0
7/7/2024 0:10,0,0,0,0,0,0,0,0
7/7/2024 0:15,0,0,0,0,0,0,0,0
7/7/2024 0:20,0,0,0,0,0,0,0,0
7/7/2024 0:25,0,0,0,0,0,0,0,0
7/7/2024 0:30,0,0,0,0,0,0,0,0
7/7/2024 0:35,0,0,0,0,0,0,0,0
7/7/2024 0:40,0,0,0,0,0,0,0,0
7/7/2024 0:45,0,0,0,0,0,0,0,0
7/7/2024 0:50,0,0,0,0,0,0,0,0
7/7/2024 0:55,0,0,0,0,0,0,0,0
7/7/2024 1:00,0,0,0,0,0,0,0,0
7/7/2024 1:05,0,0,0,0,0,0,0,0
7/7/2024 1:10,0,0,0,0,0,0,0,0
7/7/2024 1:15,0,0,0,0,0,0,0,0
7/7/2024 1:20,0,0,0,0,0,0,0,0
7/7/2024 1:25,0,0,0,0,0,0,0,0
7/7/2024 1:30,0,0,0,0,0,0,0,0
7/7/2024 1:35,0,0,0,0,0,0,0,0
7/7/2024 1:40,0,0,0,0,0,0,0,0
7/7/2024 1:45,0,0,0,0,0,0,0,0
7/7/2024 1:50,0,0,0,0,0,0,0,0
7/7/2024 1:55,0,0,0,0,0,0,0,0
7/7/2024 2:00,0,0,0,0,0,0,0,0
7/7/2024 2:05,0,0,0,0,0,0,0,0
7/7/2024 2:10,0,0,0,0,0,0,0,0
7/7/2024 2:15,0,0,0,0,0,0,0,0
7/7/2024 2:20,0,0,0,0,0,0,0,0
7/7/2024 2:25,0,0,0,0,0,0,0,0
7/7/2024 2:30,0,0,0,0,0,0,0,0
7/7/2024 2:35,0,0,0,0,0,0,0,0
7/7/2024 2:40,0,0,0,0,0,0,0,0
7/7/2024 2:45,0,0,0,0,0,0,0,0
7/7/2024 2:50,0,0,0,0,0,0,0,0
7/7/2024 2:55,0,0,0,0,0,0,0,0
